copy	start	end	protStart	rev
gi|1047493526|ref|NW_016243862.1|:2064109:2065219:-	74	770	820	TRUE
gi|1047493526|ref|NW_016243862.1|:2064109:2065219:-	821	1079	1079	TRUE
gi|1047493518|ref|NW_016243870.1|:937967:938661:-	40	600	600	TRUE
gi|1047493445|ref|NW_016243943.1|:15747:16787:-	189	918	923	TRUE
gi|1047493445|ref|NW_016243943.1|:15747:16787:-	924	1041	1041	TRUE
gi|1047493440|ref|NW_016243948.1|:1196281:1197378:+	5	1069	5	FALSE
gi|1047493401|ref|NW_016243987.1|:821406:823115:-	275	457	457	TRUE
gi|1047493401|ref|NW_016243987.1|:821406:823115:-	462	555	572	TRUE
gi|1047493401|ref|NW_016243987.1|:821406:823115:-	573	1710	1710	TRUE
gi|1047493391|ref|NW_016243997.1|:1002025:1003228:-	38	808	808	TRUE
gi|1047493391|ref|NW_016243997.1|:1002025:1003228:-	892	1077	1077	TRUE
gi|1047493383|ref|NW_016244005.1|:1005114:1006164:-	16	759	759	TRUE
gi|1047493383|ref|NW_016244005.1|:1005114:1006164:-	768	1049	1049	TRUE
gi|1047493364|ref|NW_016244024.1|:166469:167933:+	17	745	17	FALSE
gi|1047493364|ref|NW_016244024.1|:166469:167933:+	748	1260	748	FALSE
gi|1047493364|ref|NW_016244024.1|:166469:167933:+	1278	1433	1278	FALSE
gi|1047493353|ref|NW_016244035.1|:762926:764462:-	223	543	543	TRUE
gi|1047493353|ref|NW_016244035.1|:762926:764462:-	549	712	716	TRUE
gi|1047493353|ref|NW_016244035.1|:762926:764462:-	717	1303	1303	TRUE
gi|1047493338|ref|NW_016244050.1|:21446:23008:-	226	556	564	TRUE
gi|1047493338|ref|NW_016244050.1|:21446:23008:-	565	1300	1300	TRUE
gi|1047493291|ref|NW_016244097.1|:510834:512285:+	17	1423	17	FALSE
gi|1047493263|ref|NW_016244125.1|:485737:486099:-	1	363	363	TRUE
gi|1047493198|ref|NW_016244190.1|:401766:402425:-	31	660	660	TRUE
gi|1047493177|ref|NW_016244211.1|:350222:351458:+	1	1011	1	FALSE
gi|1047493146|ref|NW_016244242.1|:238503:239696:-	6	1142	1142	TRUE
gi|1047493141|ref|NW_016244247.1|:464620:465318:-	36	695	695	TRUE
gi|1047493119|ref|NW_016244269.1|:167214:168106:+	2	721	2	FALSE
gi|1047493119|ref|NW_016244269.1|:167214:168106:+	724	858	724	FALSE
gi|1047493118|ref|NW_016244270.1|:389819:391164:-	197	1225	1225	TRUE
gi|1047493103|ref|NW_016244285.1|:325520:326275:-	162	755	755	TRUE
gi|1047493033|ref|NW_016244355.1|:43375:44019:-	2	643	643	TRUE
gi|1047492915|ref|NW_016244473.1|:23557:24269:+	63	530	63	FALSE
gi|1047492850|ref|NW_016244538.1|:152009:152640:-	40	630	630	TRUE
gi|1047492738|ref|NW_016244650.1|:18282:19258:-	79	479	492	TRUE
gi|1047492738|ref|NW_016244650.1|:18282:19258:-	493	977	977	TRUE
gi|1047492391|ref|NW_016244997.1|:60043:61350:-	12	1307	1307	TRUE
gi|1047492356|ref|NW_016245032.1|:61588:62249:+	1	660	1	FALSE
gi|1047492126|ref|NW_016245262.1|:72140:72976:-	21	836	836	TRUE
gi|1047492078|ref|NW_016245310.1|:51839:53523:-	339	958	1025	TRUE
gi|1047492078|ref|NW_016245310.1|:51839:53523:-	1026	1684	1684	TRUE
gi|1047491994|ref|NW_016245394.1|:3715:4234:+	51	512	51	FALSE
gi|1047491612|ref|NW_016245776.1|:28449:29542:+	1	1092	1	FALSE
gi|1047489062|ref|NW_016248326.1|:1:1247:-	16	588	588	TRUE
gi|1047489062|ref|NW_016248326.1|:1:1247:-	590	1231	1231	TRUE
gi|1047485518|ref|NW_016251315.1|:869:1636:+	2	763	2	FALSE
gi|1047484981|ref|NW_016251852.1|:633:1562:-	317	928	928	TRUE
gi|1047483342|ref|NW_016253491.1|:1:1376:-	6	503	503	TRUE
gi|1047483342|ref|NW_016253491.1|:1:1376:-	514	1362	1362	TRUE
gi|1047453883|ref|NW_016279878.1|:1:641:-	4	639	639	TRUE
gi|1047450914|ref|NW_016282847.1|:2:495:-	3	494	494	TRUE
gi|1047450279|ref|NW_016283481.1|:1:606:+	3	605	3	FALSE
gi|1047448486|ref|NW_016285268.1|:1:591:-	3	590	590	TRUE
gi|1047428347|ref|NW_016295658.1|:1:518:+	1	516	1	FALSE
LIAG010000587.1:5602:7028:-	225	1208	1208	TRUE
LIAG010001308.1:1747:3241:-	102	1136	1136	TRUE
LIAG010004296.1:8980:10122:-	5	1000	1000	TRUE
LIAG010011942.1:10708:12355:+	384	788	384	FALSE
LIAG010011942.1:10708:12355:+	859	1248	859	FALSE
LIAG010011942.1:10708:12355:+	1250	1414	1250	FALSE
LIAG010016462.1:5962:7350:+	239	1255	239	FALSE
LIAG010017163.1:7798:8477:-	3	680	680	TRUE
LIAG010021559.1:255:1326:+	41	1045	41	FALSE
LIAG010026386.1:7725:9131:+	360	1394	360	FALSE
LIAG010054878.1:4297:4867:-	2	571	571	TRUE
LIAG010059318.1:2423:3633:-	144	671	671	TRUE
LIAG010059318.1:2423:3633:-	676	1062	1062	TRUE
LIAG010064621.1:2822:3508:-	3	686	686	TRUE
LIAG010073631.1:869:1616:-	66	710	710	TRUE
LIAG010086101.1:1769:3207:-	235	592	612	TRUE
LIAG010086101.1:1769:3207:-	677	1253	1253	TRUE
LIAG010099909.1:2985:3432:-	89	448	448	TRUE
LIAG010134719.1:3365:4426:+	3	971	3	FALSE
LIAG010143420.1:7643:9100:+	222	1238	222	FALSE
LIAG010146430.1:1118:2568:+	357	1352	357	FALSE
LIAG010154036.1:2811:4413:-	217	741	741	TRUE
LIAG010154036.1:2811:4413:-	744	1229	1229	TRUE
LIAG010157869.1:1406:2610:-	225	1205	1205	TRUE
LIAG010163110.1:429:1407:-	71	979	979	TRUE
LIAG010167727.1:1145:1889:-	134	742	742	TRUE
LIAG010176997.1:4112:5583:+	228	956	228	FALSE
LIAG010176997.1:4112:5583:+	964	1248	964	FALSE
LIAG010177012.1:1228:1833:-	3	318	326	TRUE
LIAG010177012.1:1228:1833:-	327	600	600	TRUE
LIAG010187359.1:629:1259:+	43	471	43	FALSE
LIAG010195346.1:2223:2932:-	18	677	677	TRUE
LIAG010209110.1:413:1981:-	125	1141	1141	TRUE
LIAG010227129.1:10402:11425:+	59	1024	59	FALSE
LIAG010239989.1:879:2355:-	101	572	574	TRUE
LIAG010239989.1:879:2355:-	575	1139	1139	TRUE
LIAG010251392.1:2074:3060:-	31	733	738	TRUE
LIAG010251392.1:2074:3060:-	739	982	982	TRUE
LIAG010253906.1:1845:2855:+	8	1009	8	FALSE
LIAG010277775.1:10512:11051:+	1	111	1	FALSE
LIAG010277775.1:10512:11051:+	129	539	129	FALSE
LIAG010290030.1:4117:5612:+	361	1395	361	FALSE
LIAG010292605.1:13206:14189:+	6	359	6	FALSE
LIAG010292605.1:13206:14189:+	365	747	365	FALSE
LIAG010292605.1:13206:14189:+	752	954	748	FALSE
LIAG010295491.1:5:783:+	3	749	3	FALSE
LIAG010296131.1:4163:5187:-	31	1023	1023	TRUE
LIAG010306088.1:8128:9293:-	40	1041	1041	TRUE
LIAG010327948.1:1746:3386:+	402	1418	402	FALSE
LIAG010347429.1:6979:8463:-	101	894	910	TRUE
LIAG010347429.1:6979:8463:-	911	1125	1125	TRUE
LIAG010352978.1:2051:3643:-	216	1062	1067	TRUE
LIAG010352978.1:2051:3643:-	1068	1230	1230	TRUE
LIAG010357069.1:5334:6354:-	39	604	608	TRUE
LIAG010357069.1:5334:6354:-	609	849	862	TRUE
LIAG010357069.1:5334:6354:-	863	1020	1020	TRUE
LIAG010389937.1:3914:4948:-	315	947	947	TRUE
LIAG010389937.1:3914:4948:-	955	1035	1035	TRUE
LIAG010463377.1:543:1596:-	3	833	833	TRUE
LIAG010469778.1:1:1396:-	3	1034	1034	TRUE
LIAG010477528.1:2083:3716:+	398	1393	398	FALSE
LIAG010503004.1:1310:2950:-	226	1242	1242	TRUE
LIAG010505332.1:1661:3152:-	101	1132	1132	TRUE
LIAG010524629.1:3326:4213:+	6	478	6	FALSE
LIAG010524629.1:3326:4213:+	480	880	479	FALSE
LIAG010609571.1:2478:3803:+	85	1077	85	FALSE
LIAG010627435.1:3094:4713:+	384	1238	384	FALSE
LIAG010627435.1:3094:4713:+	1241	1405	1241	FALSE
LIAG010647411.1:3240:4830:-	183	482	482	TRUE
LIAG010647411.1:3240:4830:-	485	1015	1015	TRUE
LIAG010647411.1:3240:4830:-	1018	1191	1191	TRUE
LIAG010662551.1:3279:4272:-	350	733	733	TRUE
LIAG010662551.1:3279:4272:-	736	993	993	TRUE
LIAG010680342.1:2696:3871:-	102	1136	1136	TRUE
LIAG010685896.1:1017:2467:-	67	747	747	TRUE
LIAG010685896.1:1017:2467:-	750	1094	1094	TRUE
LIAG010697142.1:2129:3480:-	224	843	853	TRUE
LIAG010697142.1:2129:3480:-	854	1002	1002	TRUE
LIAG010697142.1:2129:3480:-	1005	1226	1226	TRUE
LIAG010700528.1:1:1392:+	257	1249	257	FALSE
LIAG010760831.1:920:2415:-	102	1136	1136	TRUE
LIAG010761271.1:1688:2596:-	102	902	902	TRUE
LIAG010808728.1:339:1517:-	17	781	781	TRUE
LIAG010808728.1:339:1517:-	807	950	950	TRUE
LIAG010815510.1:1:1243:+	127	1170	127	FALSE
LIAG010819383.1:366:1437:-	165	502	509	TRUE
LIAG010819383.1:366:1437:-	510	1072	1072	TRUE
LIAG010822310.1:4:1378:-	210	941	941	TRUE
LIAG010822310.1:4:1378:-	946	1191	1191	TRUE
LIAG010822955.1:1:811:-	4	596	612	TRUE
LIAG010822955.1:1:811:-	613	734	734	TRUE
LIAG010924808.1:289:1454:+	125	1129	125	FALSE
LIAG010967299.1:3:1367:-	220	840	840	TRUE
LIAG010967299.1:3:1367:-	851	1255	1255	TRUE
LIAG011039048.1:1:1292:+	274	1266	274	FALSE
LIAG011070207.1:2:1113:+	134	607	134	FALSE
LIAG011070207.1:2:1113:+	613	1110	613	FALSE
LIAG011077353.1:1:1171:+	61	555	61	FALSE
LIAG011077353.1:1:1171:+	557	1105	557	FALSE
LIAG011121404.1:170:1048:-	3	878	878	TRUE
LIAG011123959.1:1:1042:-	8	895	895	TRUE
LIAG011123959.1:1:1042:-	898	1038	1038	TRUE
LIAG011460617.1:3:719:+	3	704	3	FALSE
LIAG012022513.1:38:514:+	6	461	6	FALSE
gi|1053598554|ref|NW_016803392.1|:603547:605136:-	2	1588	1588	TRUE
gi|1053597445|ref|NW_016804501.1|:219885:220545:+	86	500	86	FALSE
gi|1053597445|ref|NW_016804501.1|:219885:220545:+	503	659	501	FALSE
gi|1053596523|ref|NW_016805423.1|:488897:491125:+	2	1402	2	FALSE
gi|1053596523|ref|NW_016805423.1|:488897:491125:+	1405	2028	1405	FALSE
gi|1053596249|ref|NW_016805697.1|:2349729:2352432:+	3	2537	3	FALSE
gi|1053596249|ref|NW_016805697.1|:2349729:2352432:+	2540	2704	2540	FALSE
gi|1053595375|ref|NW_016806571.1|:2480371:2481964:-	207	1420	1421	TRUE
gi|1053595375|ref|NW_016806571.1|:2480371:2481964:-	1422	1594	1594	TRUE
gi|1053580756|ref|NW_016810483.1|:27531:28332:-	17	802	802	TRUE
gi|1053571599|ref|NW_016812402.1|:1703067:1704318:+	117	592	117	FALSE
gi|1053571599|ref|NW_016812402.1|:1703067:1704318:+	597	724	593	FALSE
gi|1053571599|ref|NW_016812402.1|:1703067:1704318:+	727	1251	727	FALSE
gi|1053553625|ref|NW_016814978.1|:307626:312350:-	3	356	356	TRUE
gi|1053553625|ref|NW_016814978.1|:307626:312350:-	358	2739	2739	TRUE
gi|1053553625|ref|NW_016814978.1|:307626:312350:-	2806	3374	3435	TRUE
gi|1053553625|ref|NW_016814978.1|:307626:312350:-	3436	3601	3617	TRUE
gi|1053553625|ref|NW_016814978.1|:307626:312350:-	3618	3823	3823	TRUE
gi|1053519061|ref|NW_016819681.1|:663497:664215:+	2	530	2	FALSE
gi|1053519061|ref|NW_016819681.1|:663497:664215:+	611	719	531	FALSE
gi|1053493329|ref|NW_016823619.1|:1619613:1621094:-	227	1480	1480	TRUE
NW_010789692.1:2585967:2587910:+	2	1939	2	FALSE
NW_010790249.1:42978:43856:+	4	876	4	FALSE
NW_010790778.1:1075563:1081755:-	251	4078	4078	TRUE
NW_010790778.1:1075563:1081755:-	4142	5155	5155	TRUE
NW_010793413.1:1179215:1181282:+	11	1804	11	FALSE
NW_010793928.1:97848:101155:-	24	3308	3308	TRUE
NW_010794253.1:880355:886533:-	246	4067	4067	TRUE
NW_010794253.1:880355:886533:-	4134	5147	5147	TRUE
NW_010796985.1:317110:322316:-	273	4094	4094	TRUE
NW_010796985.1:317110:322316:-	4143	5174	5174	TRUE
NW_010797119.1:76806:82996:+	1034	2047	1034	FALSE
NW_010797119.1:76806:82996:+	2114	5938	2114	FALSE
NW_010800693.1:55538:61707:+	1033	2046	1033	FALSE
NW_010800693.1:55538:61707:+	2113	5934	2113	FALSE
NW_010803005.1:19966:22881:+	19	2067	19	FALSE
NW_010803005.1:19966:22881:+	2211	2699	2211	FALSE
NW_010804010.1:278248:279571:-	276	1316	1316	TRUE
NW_010806138.1:607351:609486:-	339	2135	2135	TRUE
NW_010806336.1:791566:793515:-	237	374	374	TRUE
NW_010806336.1:791566:793515:-	424	1944	1944	TRUE
NW_010811353.1:544779:547931:+	2	3151	2	FALSE
NW_010815769.1:3674482:3676552:+	3	552	3	FALSE
NW_010815769.1:3674482:3676552:+	633	721	553	FALSE
NW_010815769.1:3674482:3676552:+	1732	1852	722	FALSE
NW_010817871.1:128116:132008:+	90	3314	90	FALSE
NW_010817871.1:128116:132008:+	3331	3849	3331	FALSE
NW_010818487.1:572714:576392:-	211	2414	2883	TRUE
NW_010818487.1:572714:576392:-	2884	3677	3677	TRUE
NW_010828971.1:285700:288204:-	232	2505	2505	TRUE
NW_003943614.1:912154:913146:+	1	546	1	FALSE
NW_003943614.1:912154:913146:+	549	758	549	FALSE
NW_003943617.1:4466451:4468511:-	303	807	866	TRUE
NW_003943617.1:4466451:4468511:-	867	2061	2061	TRUE
NW_003943655.1:12172199:12172975:+	20	532	20	FALSE
NW_003943655.1:12172199:12172975:+	535	762	535	FALSE
NW_003943676.1:4918180:4919308:-	329	850	850	TRUE
NW_003943676.1:4918180:4919308:-	853	1128	1128	TRUE
gi|925216783|ref|NC_027300.1|:16286987:16288162:+	1	1176	1	FALSE
gi|925216783|ref|NC_027300.1|:51277992:51279597:-	221	1234	1234	TRUE
gi|925216783|ref|NC_027300.1|:57194626:57196233:+	392	746	392	FALSE
gi|925216783|ref|NC_027300.1|:57194626:57196233:+	758	1409	747	FALSE
gi|925216783|ref|NC_027300.1|:63103457:63105029:-	184	717	717	TRUE
gi|925216783|ref|NC_027300.1|:63103457:63105029:-	719	1177	1177	TRUE
gi|925216783|ref|NC_027300.1|:77054392:77055450:+	105	1058	105	FALSE
gi|925216783|ref|NC_027300.1|:123300301:123301659:-	53	808	808	TRUE
gi|925216783|ref|NC_027300.1|:123300301:123301659:-	813	959	959	TRUE
gi|925216783|ref|NC_027300.1|:142330315:142331943:-	223	1236	1236	TRUE
gi|925216780|ref|NC_027301.1|:6770863:6772464:+	366	1346	366	FALSE
gi|925216780|ref|NC_027301.1|:21319553:21321122:+	328	1347	328	FALSE
gi|925216780|ref|NC_027301.1|:54720206:54722362:+	3	406	3	FALSE
gi|925216780|ref|NC_027301.1|:54720206:54722362:+	459	2155	407	FALSE
gi|925216772|ref|NC_027302.1|:21794528:21796075:-	255	1190	1190	TRUE
gi|925216772|ref|NC_027302.1|:61733121:61734722:-	237	1250	1250	TRUE
gi|925216769|ref|NC_027303.1|:502399:503845:+	202	1221	202	FALSE
gi|925216769|ref|NC_027303.1|:664587:665809:-	230	1222	1222	TRUE
gi|925216769|ref|NC_027303.1|:12152216:12153161:+	9	719	9	FALSE
gi|925216769|ref|NC_027303.1|:56211573:56213180:-	222	1238	1238	TRUE
gi|925216769|ref|NC_027303.1|:68648314:68649886:+	415	750	415	FALSE
gi|925216769|ref|NC_027303.1|:68648314:68649886:+	752	1348	752	FALSE
gi|925216769|ref|NC_027303.1|:73296849:73298150:+	103	1056	103	FALSE
gi|925216764|ref|NC_027304.1|:34367036:34367885:+	351	767	351	FALSE
gi|925216764|ref|NC_027304.1|:44528293:44529630:+	94	1053	94	FALSE
gi|925216757|ref|NC_027305.1|:30198917:30200542:-	222	1238	1238	TRUE
gi|925216757|ref|NC_027305.1|:43225814:43227414:+	356	1372	356	FALSE
gi|925216751|ref|NC_027306.1|:4860070:4861112:-	41	823	823	TRUE
gi|925216751|ref|NC_027306.1|:19404568:19406188:+	393	1409	393	FALSE
gi|925216730|ref|NC_027307.1|:25374713:25375736:+	284	1024	284	FALSE
gi|925216727|ref|NC_027308.1|:13590200:13591665:-	218	972	1021	TRUE
gi|925216727|ref|NC_027308.1|:13590200:13591665:-	1022	1194	1194	TRUE
gi|925216727|ref|NC_027308.1|:73897637:73899244:+	371	1387	371	FALSE
gi|925216727|ref|NC_027308.1|:77248238:77249654:+	223	1047	223	FALSE
gi|925216727|ref|NC_027308.1|:77248238:77249654:+	1079	1195	1079	FALSE
gi|925216725|ref|NC_027309.1|:16752730:16753964:-	225	803	803	TRUE
gi|925216725|ref|NC_027309.1|:16752730:16753964:-	806	1219	1219	TRUE
gi|925216725|ref|NC_027309.1|:32221194:32221981:+	4	780	4	FALSE
gi|925216725|ref|NC_027309.1|:39303513:39304406:+	6	884	6	FALSE
gi|925216725|ref|NC_027309.1|:45464106:45465465:+	120	1139	120	FALSE
gi|925216725|ref|NC_027309.1|:70090342:70091939:-	219	1238	1238	TRUE
gi|925216725|ref|NC_027309.1|:76144137:76145331:-	209	1090	1090	TRUE
gi|925216725|ref|NC_027309.1|:82237199:82238116:+	72	914	72	FALSE
gi|925216725|ref|NC_027309.1|:89256644:89257854:-	236	961	961	TRUE
gi|925216725|ref|NC_027309.1|:89256644:89257854:-	963	1160	1160	TRUE
gi|925216725|ref|NC_027309.1|:90013270:90014574:+	65	1084	65	FALSE
gi|925216723|ref|NC_027310.1|:39144283:39145848:-	184	1185	1185	TRUE
gi|925216720|ref|NC_027311.1|:22867651:22868724:+	135	1070	135	FALSE
gi|925216720|ref|NC_027311.1|:65680533:65682118:-	221	1240	1240	TRUE
gi|925216720|ref|NC_027311.1|:68629770:68631403:+	382	1386	382	FALSE
gi|925216720|ref|NC_027311.1|:83629213:83630667:-	47	421	421	TRUE
gi|925216720|ref|NC_027311.1|:83629213:83630667:-	423	716	716	TRUE
gi|925216720|ref|NC_027311.1|:83629213:83630667:-	718	1065	1065	TRUE
gi|925216718|ref|NC_027312.1|:38003492:38004203:+	13	705	13	FALSE
gi|925216718|ref|NC_027312.1|:38716516:38718149:-	237	629	629	TRUE
gi|925216718|ref|NC_027312.1|:38716516:38718149:-	631	1251	1251	TRUE
gi|925216718|ref|NC_027312.1|:41051305:41052763:+	395	1411	395	FALSE
gi|925216711|ref|NC_027315.1|:7748093:7748649:-	47	353	379	TRUE
gi|925216711|ref|NC_027315.1|:7748093:7748649:-	380	557	557	TRUE
gi|925216711|ref|NC_027315.1|:25676669:25678254:+	366	1364	366	FALSE
gi|925216711|ref|NC_027315.1|:34870800:34871663:-	86	502	502	TRUE
gi|925216711|ref|NC_027315.1|:67207841:67209451:+	371	1107	371	FALSE
gi|925216711|ref|NC_027315.1|:67207841:67209451:+	1112	1389	1108	FALSE
gi|925216706|ref|NC_027317.1|:3784168:3785393:+	16	1002	16	FALSE
gi|925216706|ref|NC_027317.1|:54184610:54186218:+	369	1388	369	FALSE
gi|925216704|ref|NC_027318.1|:43003571:43003976:-	4	405	405	TRUE
gi|925216704|ref|NC_027318.1|:51546804:51547950:+	387	1133	387	FALSE
gi|925216704|ref|NC_027318.1|:63954157:63954973:+	1	702	1	FALSE
gi|925216702|ref|NC_027319.1|:55536983:55538313:+	92	1111	92	FALSE
gi|925216702|ref|NC_027319.1|:75889018:75890658:+	391	1410	391	FALSE
gi|925216700|ref|NC_027320.1|:44097695:44099094:-	14	1033	1033	TRUE
gi|925216698|ref|NC_027321.1|:4710467:4711711:-	244	858	858	TRUE
gi|925216698|ref|NC_027321.1|:4710467:4711711:-	861	1041	1052	TRUE
gi|925216698|ref|NC_027321.1|:4710467:4711711:-	1053	1218	1218	TRUE
gi|925216698|ref|NC_027321.1|:35951348:35952958:-	223	922	927	TRUE
gi|925216698|ref|NC_027321.1|:35951348:35952958:-	928	1240	1240	TRUE
gi|925216696|ref|NC_027322.1|:43814252:43815438:-	214	1185	1185	TRUE
gi|925216696|ref|NC_027322.1|:47876692:47878323:-	240	1235	1235	TRUE
gi|925216694|ref|NC_027323.1|:17847536:17849148:-	230	862	862	TRUE
gi|925216694|ref|NC_027323.1|:17847536:17849148:-	864	1247	1247	TRUE
gi|925216694|ref|NC_027323.1|:25414571:25415528:-	4	798	798	TRUE
gi|925216694|ref|NC_027323.1|:29135459:29137049:-	220	1236	1236	TRUE
gi|925216694|ref|NC_027323.1|:31428773:31429942:+	3	941	3	FALSE
gi|925216691|ref|NC_027324.1|:26525364:26528332:+	1	1732	1	FALSE
gi|925216691|ref|NC_027324.1|:26525364:26528332:+	1750	2005	1733	FALSE
gi|925216691|ref|NC_027324.1|:26525364:26528332:+	2016	2612	2016	FALSE
gi|925216691|ref|NC_027324.1|:26690886:26692525:-	234	1250	1250	TRUE
gi|925216691|ref|NC_027324.1|:40549421:40551026:+	367	1383	367	FALSE
gi|925216691|ref|NC_027324.1|:49967438:49968130:-	2	691	691	TRUE
gi|925216686|ref|NC_027325.1|:4853000:4853873:+	3	653	3	FALSE
gi|925216686|ref|NC_027325.1|:22963918:22965508:+	366	1385	366	FALSE
gi|925160119|ref|NW_012341462.1|:686615:688242:-	245	1243	1243	TRUE
gi|925160104|ref|NW_012341477.1|:689217:690820:-	221	1240	1240	TRUE
gi|925159997|ref|NW_012341584.1|:3218062:3219662:+	367	1386	367	FALSE
gi|925159989|ref|NW_012341592.1|:727988:729286:-	13	794	828	TRUE
gi|925159989|ref|NW_012341592.1|:727988:729286:-	829	986	986	TRUE
gi|925159942|ref|NW_012341639.1|:773459:774887:+	1	457	1	FALSE
gi|925159942|ref|NW_012341639.1|:773459:774887:+	1228	1369	458	FALSE
gi|925139571|ref|NW_012352357.1|:5481:7123:+	395	1006	395	FALSE
gi|925139571|ref|NW_012352357.1|:5481:7123:+	1009	1407	1009	FALSE
gi|925126884|ref|NW_012364956.1|:1:881:+	2	682	2	FALSE
gi|925104069|ref|NW_012572731.1|:1:1003:-	7	708	708	TRUE
gi|925082175|ref|NW_012343480.1|:25982:26811:+	22	762	22	FALSE
gi|925077767|ref|NW_012351294.1|:8119:9674:-	235	1041	1041	TRUE
gi|925077767|ref|NW_012351294.1|:8119:9674:-	1046	1234	1234	TRUE
gi|925048819|ref|NW_012458209.1|:732:1364:+	3	620	3	FALSE
gi|924994461|ref|NW_012351113.1|:7381:8557:+	1	347	1	FALSE
gi|924994461|ref|NW_012351113.1|:7381:8557:+	367	1175	348	FALSE
gi|924952694|ref|NW_012358316.1|:3831:5134:-	216	691	698	TRUE
gi|924952694|ref|NW_012358316.1|:3831:5134:-	699	1240	1240	TRUE
gi|924931601|ref|NW_012347781.1|:4717:5697:-	237	980	980	TRUE
gi|924927904|ref|NW_012472958.1|:466:1311:-	57	845	845	TRUE
JACN01091760.1:6289:7355:+	2	498	2	FALSE
JACN01091760.1:6289:7355:+	500	701	499	FALSE
JACN01091760.1:6289:7355:+	979	1058	702	FALSE
JACN01003713.1:15158:15567:-	33	410	410	TRUE
JACN01130110.1:1818:2602:-	245	757	757	TRUE
JACN01026781.1:101:673:+	6	572	6	FALSE
gi|1078572030|ref|NW_017371513.1|:173269:174080:-	41	769	769	TRUE
gi|1078572029|ref|NW_017371514.1|:10300899:10302082:-	4	1032	1032	TRUE
gi|1078572008|ref|NW_017371535.1|:159559:161202:+	1	563	1	FALSE
gi|1078572008|ref|NW_017371535.1|:159559:161202:+	586	1244	564	FALSE
gi|1078571863|ref|NW_017371680.1|:9673572:9674660:-	32	592	592	TRUE
gi|1078571863|ref|NW_017371680.1|:9673572:9674660:-	595	854	891	TRUE
gi|1078571863|ref|NW_017371680.1|:9673572:9674660:-	892	1043	1043	TRUE
gi|1078571787|ref|NW_017371756.1|:1946061:1947258:+	154	912	154	FALSE
gi|1078571787|ref|NW_017371756.1|:1946061:1947258:+	917	1159	917	FALSE
gi|1078571756|ref|NW_017371787.1|:8877461:8878061:-	3	416	416	TRUE
gi|1078571756|ref|NW_017371787.1|:8877461:8878061:-	418	600	600	TRUE
gi|1078571617|ref|NW_017371926.1|:10541870:10542861:-	3	992	992	TRUE
gi|1078571491|ref|NW_017372052.1|:7873734:7874955:-	45	350	350	TRUE
gi|1078571491|ref|NW_017372052.1|:7873734:7874955:-	352	768	768	TRUE
gi|1078571491|ref|NW_017372052.1|:7873734:7874955:-	770	1069	1069	TRUE
gi|1078571372|ref|NW_017372171.1|:1512770:1513329:+	27	560	27	FALSE
gi|1078571273|ref|NW_017372270.1|:3821520:3823957:-	30	2438	2438	TRUE
gi|1078571204|ref|NW_017372339.1|:960999:962900:-	258	1210	1256	TRUE
gi|1078571204|ref|NW_017372339.1|:960999:962900:-	1257	1600	1600	TRUE
gi|1078571204|ref|NW_017372339.1|:960999:962900:-	1758	1892	1892	TRUE
AUPR02S002489.1:11430:12171:-	46	669	669	TRUE
AUPR02S012277.1:2742:3453:-	45	440	440	TRUE
AUPR02S012277.1:2742:3453:-	443	712	712	TRUE
ref|NW_019174272.1|:15908048:15909692:+	3	1007	3	FALSE
ref|NW_019174272.1|:15908048:15909692:+	1010	1627	1010	FALSE
ref|NW_019174280.1|:813312:814029:+	67	696	67	FALSE
ref|NW_019174311.1|:290387:291458:+	3	1016	3	FALSE
ref|NW_019174336.1|:2841009:2841618:-	2	607	607	TRUE
ref|NW_019174346.1|:6558973:6559528:+	3	551	3	FALSE
ref|NW_019174393.1|:1727330:1727854:-	13	102	102	TRUE
ref|NW_019174393.1|:1727330:1727854:-	144	506	506	TRUE
ref|NW_019174574.1|:3483:5129:-	26	1645	1645	TRUE
ref|NW_019174574.1|:2694907:2696116:+	82	312	82	FALSE
ref|NW_019174574.1|:2694907:2696116:+	425	1051	425	FALSE
ref|NW_019174720.1|:1620778:1621440:-	59	157	157	TRUE
ref|NW_019174720.1|:1620778:1621440:-	159	662	662	TRUE
gi|1022168143|ref|NW_015540892.1|:1745571:1746595:-	512	985	985	TRUE
gi|1022164902|ref|NW_015544133.1|:197356:198074:+	210	716	210	FALSE
gi|1022129345|ref|NW_015546102.1|:1114532:1115233:+	238	675	238	FALSE
gi|1022127731|ref|NW_015547716.1|:299812:301002:-	1	1191	1191	TRUE
gi|1022124388|ref|NW_015551059.1|:184720:185522:-	34	756	756	TRUE
gi|1019159402|ref|NW_015505182.1|:2482221:2483307:-	225	746	746	TRUE
gi|1019159402|ref|NW_015505182.1|:2482221:2483307:-	748	1086	1086	TRUE
gi|1019159367|ref|NW_015505184.1|:12453:14101:-	226	831	831	TRUE
gi|1019159367|ref|NW_015505184.1|:12453:14101:-	833	1264	1264	TRUE
gi|1019159263|ref|NW_015505190.1|:2911744:2912668:-	226	924	924	TRUE
gi|1019159252|ref|NW_015505191.1|:708533:709800:+	79	747	79	FALSE
gi|1019159252|ref|NW_015505191.1|:708533:709800:+	750	1097	750	FALSE
gi|1019159136|ref|NW_015505200.1|:2504423:2505017:-	15	593	593	TRUE
gi|1019159117|ref|NW_015505201.1|:786607:787978:+	365	1348	365	FALSE
